id,total,discountedTotal,userId,totalProducts,totalQuantity,id_products,title,price,quantity,total_products,discountPercentage,discountedTotal_products,thumbnail
29,2359.84,2077.88,29,4,16,174,Prada Women Bag,599.99,3,1799.97,14.09,1546.35,https://cdn.dummyjson.com/product-images/womens-bags/prada-women-bag/thumbnail.webp
29,2359.84,2077.88,29,4,16,102,Apple Airpower Wireless Charger,79.99,5,399.95,4.48,382.03,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp
29,2359.84,2077.88,29,4,16,48,Bamboo Spatula,7.99,5,39.95,2.84,38.82,https://cdn.dummyjson.com/product-images/kitchen-accessories/bamboo-spatula/thumbnail.webp
29,2359.84,2077.88,29,4,16,141,Basketball Rim,39.99,3,119.97,7.74,110.68,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp
30,186110.85,155507.16,30,6,15,143,Cricket Bat,29.99,1,29.99,3.29,29.0,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp
30,186110.85,155507.16,30,6,15,135,Vivo V9,299.99,2,599.98,17.67,493.96,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp
30,186110.85,155507.16,30,6,15,126,Oppo F19 Pro Plus,399.99,1,399.99,18.64,325.43,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
30,186110.85,155507.16,30,6,15,77,Yellow Peeler,5.99,1,5.99,12.48,5.24,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
30,186110.85,155507.16,30,6,15,3,Powder Canister,14.99,5,74.95,9.84,67.57,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
30,186110.85,155507.16,30,6,15,170,Durango SXT RWD,36999.99,5,184999.94999999998,16.44,154585.96,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
30,186110.85,155507.16,30,6,15,143,Cricket Bat,29.99,1,29.99,3.29,29.0,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp
30,186110.85,155507.16,30,6,15,135,Vivo V9,299.99,2,599.98,17.67,493.96,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp
30,186110.85,155507.16,30,6,15,126,Oppo F19 Pro Plus,399.99,1,399.99,18.64,325.43,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
30,186110.85,155507.16,30,6,15,77,Yellow Peeler,5.99,1,5.99,12.48,5.24,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
30,186110.85,155507.16,30,6,15,3,Powder Canister,14.99,5,74.95,9.84,67.57,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
30,186110.85,155507.16,30,6,15,170,Durango SXT RWD,36999.99,5,184999.94999999998,16.44,154585.96,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
30,186110.85,155507.16,30,6,15,143,Cricket Bat,29.99,1,29.99,3.29,29.0,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp
30,186110.85,155507.16,30,6,15,135,Vivo V9,299.99,2,599.98,17.67,493.96,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp
30,186110.85,155507.16,30,6,15,126,Oppo F19 Pro Plus,399.99,1,399.99,18.64,325.43,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
30,186110.85,155507.16,30,6,15,77,Yellow Peeler,5.99,1,5.99,12.48,5.24,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
30,186110.85,155507.16,30,6,15,3,Powder Canister,14.99,5,74.95,9.84,67.57,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
30,186110.85,155507.16,30,6,15,170,Durango SXT RWD,36999.99,5,184999.94999999998,16.44,154585.96,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
30,186110.85,155507.16,30,6,15,143,Cricket Bat,29.99,1,29.99,3.29,29.0,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp
30,186110.85,155507.16,30,6,15,135,Vivo V9,299.99,2,599.98,17.67,493.96,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp
30,186110.85,155507.16,30,6,15,126,Oppo F19 Pro Plus,399.99,1,399.99,18.64,325.43,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
30,186110.85,155507.16,30,6,15,77,Yellow Peeler,5.99,1,5.99,12.48,5.24,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
30,186110.85,155507.16,30,6,15,3,Powder Canister,14.99,5,74.95,9.84,67.57,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
30,186110.85,155507.16,30,6,15,170,Durango SXT RWD,36999.99,5,184999.94999999998,16.44,154585.96,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
30,186110.85,155507.16,30,6,15,143,Cricket Bat,29.99,1,29.99,3.29,29.0,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp
30,186110.85,155507.16,30,6,15,135,Vivo V9,299.99,2,599.98,17.67,493.96,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp
30,186110.85,155507.16,30,6,15,126,Oppo F19 Pro Plus,399.99,1,399.99,18.64,325.43,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
30,186110.85,155507.16,30,6,15,77,Yellow Peeler,5.99,1,5.99,12.48,5.24,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
30,186110.85,155507.16,30,6,15,3,Powder Canister,14.99,5,74.95,9.84,67.57,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
30,186110.85,155507.16,30,6,15,170,Durango SXT RWD,36999.99,5,184999.94999999998,16.44,154585.96,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
30,186110.85,155507.16,30,6,15,143,Cricket Bat,29.99,1,29.99,3.29,29.0,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/thumbnail.webp
30,186110.85,155507.16,30,6,15,135,Vivo V9,299.99,2,599.98,17.67,493.96,https://cdn.dummyjson.com/product-images/smartphones/vivo-v9/thumbnail.webp
30,186110.85,155507.16,30,6,15,126,Oppo F19 Pro Plus,399.99,1,399.99,18.64,325.43,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
30,186110.85,155507.16,30,6,15,77,Yellow Peeler,5.99,1,5.99,12.48,5.24,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
30,186110.85,155507.16,30,6,15,3,Powder Canister,14.99,5,74.95,9.84,67.57,https://cdn.dummyjson.com/product-images/beauty/powder-canister/thumbnail.webp
30,186110.85,155507.16,30,6,15,170,Durango SXT RWD,36999.99,5,184999.94999999998,16.44,154585.96,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
